번호,기간,지역,상표,셀프여부,휘발유
A0005661,20190602.0,강원 영월군,GS칼텍스,일반,1525.0
A0005661,20190603.0,강원 영월군,GS칼텍스,일반,1525.0
A0005661,20190604.0,강원 영월군,GS칼텍스,일반,1525.0
A0005661,20190605.0,강원 영월군,GS칼텍스,일반,1525.0
A0005661,20190606.0,강원 영월군,GS칼텍스,일반,1525.0
A0005661,20190607.0,강원 영월군,GS칼텍스,일반,1525.0
A0011303,20190601.0,강원 영월군,GS칼텍스,일반,1540.0
A0011303,20190602.0,강원 영월군,GS칼텍스,일반,1540.0
A0011303,20190603.0,강원 영월군,GS칼텍스,일반,1540.0
A0011303,20190604.0,강원 영월군,GS칼텍스,일반,1540.0
A0011303,20190605.0,강원 영월군,GS칼텍스,일반,1540.0
A0011303,20190606.0,강원 영월군,GS칼텍스,일반,1540.0
A0011303,20190607.0,강원 영월군,GS칼텍스,일반,1540.0
A0011326,20190601.0,강원 영월군,알뜰주유소,일반,1520.0
A0011326,20190602.0,강원 영월군,알뜰주유소,일반,1520.0
A0011326,20190603.0,강원 영월군,알뜰주유소,일반,1520.0
A0011326,20190604.0,강원 영월군,알뜰주유소,일반,1520.0
A0011326,20190605.0,강원 영월군,알뜰주유소,일반,1520.0
A0011326,20190606.0,강원 영월군,알뜰주유소,일반,1520.0
A0011326,20190607.0,강원 영월군,알뜰주유소,일반,1520.0
A0011260,20190601.0,강원 영월군,S-OIL,일반,1549.0
A0011260,20190602.0,강원 영월군,S-OIL,일반,1549.0
A0011260,20190603.0,강원 영월군,S-OIL,일반,1549.0
A0011260,20190604.0,강원 영월군,S-OIL,일반,1549.0
A0011260,20190605.0,강원 영월군,S-OIL,일반,1549.0
A0011260,20190606.0,강원 영월군,S-OIL,일반,1555.0
A0011260,20190607.0,강원 영월군,S-OIL,일반,1555.0
A0011253,20190601.0,강원 영월군,S-OIL,셀프,1535.0
A0011253,20190602.0,강원 영월군,S-OIL,셀프,1515.0
A0011253,20190603.0,강원 영월군,S-OIL,셀프,1515.0
A0011253,20190604.0,강원 영월군,S-OIL,셀프,1515.0
A0011253,20190605.0,강원 영월군,S-OIL,셀프,1515.0
A0011253,20190606.0,강원 영월군,S-OIL,셀프,1515.0
A0011253,20190607.0,강원 영월군,S-OIL,셀프,1515.0
A0011238,20190601.0,강원 영월군,SK에너지,일반,1575.0
A0011238,20190602.0,강원 영월군,SK에너지,일반,1575.0
A0011238,20190603.0,강원 영월군,SK에너지,일반,1575.0
A0011238,20190604.0,강원 영월군,SK에너지,일반,1575.0
A0011238,20190605.0,강원 영월군,SK에너지,일반,1575.0
A0011238,20190606.0,강원 영월군,SK에너지,일반,1575.0
A0011238,20190607.0,강원 영월군,SK에너지,일반,1575.0
A0011285,20190601.0,강원 영월군,자가상표,일반,0.0
A0011285,20190602.0,강원 영월군,자가상표,일반,0.0
A0011285,20190603.0,강원 영월군,자가상표,일반,0.0
A0011285,20190604.0,강원 영월군,자가상표,일반,0.0
A0011285,20190605.0,강원 영월군,자가상표,일반,0.0
A0011285,20190606.0,강원 영월군,자가상표,일반,0.0
A0011285,20190607.0,강원 영월군,자가상표,일반,0.0
A0011330,20190601.0,강원 영월군,NH-OIL,일반,1539.0
A0011330,20190602.0,강원 영월군,NH-OIL,일반,1539.0
A0011330,20190603.0,강원 영월군,NH-OIL,일반,1539.0
A0011330,20190604.0,강원 영월군,NH-OIL,일반,1539.0
A0011330,20190605.0,강원 영월군,NH-OIL,일반,1539.0
A0011330,20190606.0,강원 영월군,NH-OIL,일반,1539.0
A0011330,20190607.0,강원 영월군,NH-OIL,일반,1539.0
A0013477,20190601.0,강원 영월군,GS칼텍스,셀프,1545.0
A0013477,20190602.0,강원 영월군,GS칼텍스,셀프,1545.0
A0013477,20190603.0,강원 영월군,GS칼텍스,셀프,1525.0
A0013477,20190604.0,강원 영월군,GS칼텍스,셀프,1525.0
A0013477,20190605.0,강원 영월군,GS칼텍스,셀프,1525.0
A0013477,20190606.0,강원 영월군,GS칼텍스,셀프,1525.0
A0013477,20190607.0,강원 영월군,GS칼텍스,셀프,1525.0
A0011248,20190601.0,강원 영월군,SK에너지,일반,1590.0
A0011248,20190602.0,강원 영월군,SK에너지,일반,1590.0
A0011248,20190603.0,강원 영월군,SK에너지,일반,1590.0
A0011248,20190604.0,강원 영월군,SK에너지,일반,1590.0
A0011248,20190605.0,강원 영월군,SK에너지,일반,1590.0
A0011248,20190606.0,강원 영월군,SK에너지,일반,1590.0
A0011248,20190607.0,강원 영월군,SK에너지,일반,1590.0
A0011286,20190601.0,강원 영월군,현대오일뱅크,일반,1540.0
A0011286,20190602.0,강원 영월군,현대오일뱅크,일반,1540.0
A0011286,20190603.0,강원 영월군,현대오일뱅크,일반,1540.0
A0011286,20190604.0,강원 영월군,현대오일뱅크,일반,1540.0
A0011286,20190605.0,강원 영월군,현대오일뱅크,일반,1540.0
A0011286,20190606.0,강원 영월군,현대오일뱅크,일반,1540.0
A0011286,20190607.0,강원 영월군,현대오일뱅크,일반,1540.0
A0011270,20190601.0,강원 영월군,자가상표,일반,1575.0
A0011270,20190602.0,강원 영월군,자가상표,일반,1575.0
A0011270,20190603.0,강원 영월군,자가상표,일반,1575.0
A0011270,20190604.0,강원 영월군,자가상표,일반,1575.0
A0011270,20190605.0,강원 영월군,자가상표,일반,1575.0
A0011270,20190606.0,강원 영월군,자가상표,일반,1575.0
A0011270,20190607.0,강원 영월군,자가상표,일반,1538.0
A0010560,20190601.0,강원 영월군,S-OIL,일반,1520.0
A0010560,20190602.0,강원 영월군,S-OIL,일반,1520.0
A0010560,20190603.0,강원 영월군,S-OIL,일반,1520.0
A0010560,20190604.0,강원 영월군,S-OIL,일반,1520.0
A0010560,20190605.0,강원 영월군,S-OIL,일반,1520.0
A0010560,20190606.0,강원 영월군,S-OIL,일반,1520.0
A0010560,20190607.0,강원 영월군,S-OIL,일반,1520.0
A0033347,20190601.0,강원 영월군,S-OIL,셀프,1519.0
A0033347,20190602.0,강원 영월군,S-OIL,셀프,1539.0
A0033347,20190603.0,강원 영월군,S-OIL,셀프,1539.0
A0033347,20190604.0,강원 영월군,S-OIL,셀프,1539.0
A0033347,20190605.0,강원 영월군,S-OIL,셀프,1539.0
A0033347,20190606.0,강원 영월군,S-OIL,셀프,1539.0
A0033347,20190607.0,강원 영월군,S-OIL,셀프,1539.0
A0011266,20190601.0,강원 영월군,S-OIL,일반,1495.0
A0011266,20190602.0,강원 영월군,S-OIL,일반,1495.0
A0011266,20190603.0,강원 영월군,S-OIL,일반,1495.0
A0011266,20190604.0,강원 영월군,S-OIL,일반,1495.0
A0011266,20190605.0,강원 영월군,S-OIL,일반,1495.0
A0011266,20190606.0,강원 영월군,S-OIL,일반,1495.0
A0011266,20190607.0,강원 영월군,S-OIL,일반,1495.0
A0011320,20190601.0,강원 영월군,SK에너지,일반,1575.0
A0011320,20190602.0,강원 영월군,SK에너지,일반,1575.0
A0011320,20190603.0,강원 영월군,SK에너지,일반,1575.0
A0011320,20190604.0,강원 영월군,SK에너지,일반,1575.0
A0011320,20190605.0,강원 영월군,SK에너지,일반,1575.0
A0011320,20190606.0,강원 영월군,SK에너지,일반,1575.0
A0011320,20190607.0,강원 영월군,SK에너지,일반,1575.0
A0011329,20190601.0,강원 영월군,NH-OIL,일반,1519.0
A0011329,20190602.0,강원 영월군,NH-OIL,일반,1539.0
A0011329,20190603.0,강원 영월군,NH-OIL,일반,1539.0
A0011329,20190604.0,강원 영월군,NH-OIL,일반,1539.0
A0011329,20190605.0,강원 영월군,NH-OIL,일반,1539.0
A0011329,20190606.0,강원 영월군,NH-OIL,일반,1539.0
A0011329,20190607.0,강원 영월군,NH-OIL,일반,1539.0
A0011328,20190601.0,강원 영월군,NH-OIL,일반,1519.0
A0011328,20190602.0,강원 영월군,NH-OIL,일반,1539.0
A0011328,20190603.0,강원 영월군,NH-OIL,일반,1539.0
A0011328,20190604.0,강원 영월군,NH-OIL,일반,1539.0
A0011328,20190605.0,강원 영월군,NH-OIL,일반,1539.0
A0011328,20190606.0,강원 영월군,NH-OIL,일반,1539.0
A0011328,20190607.0,강원 영월군,NH-OIL,일반,1539.0
A0011321,20190601.0,강원 영월군,현대오일뱅크,일반,1545.0
A0011321,20190602.0,강원 영월군,현대오일뱅크,일반,1545.0
A0011321,20190603.0,강원 영월군,현대오일뱅크,일반,1545.0
A0011321,20190604.0,강원 영월군,현대오일뱅크,일반,1545.0
A0011321,20190605.0,강원 영월군,현대오일뱅크,일반,1545.0
A0011321,20190606.0,강원 영월군,현대오일뱅크,일반,1545.0
A0011321,20190607.0,강원 영월군,현대오일뱅크,일반,1545.0
A0011250,20190601.0,강원 영월군,S-OIL,일반,1530.0
A0011250,20190602.0,강원 영월군,S-OIL,일반,1530.0
A0011250,20190603.0,강원 영월군,S-OIL,일반,1540.0
A0011250,20190604.0,강원 영월군,S-OIL,일반,1530.0
A0011250,20190605.0,강원 영월군,S-OIL,일반,1530.0
A0011250,20190606.0,강원 영월군,S-OIL,일반,1530.0
A0011250,20190607.0,강원 영월군,S-OIL,일반,1530.0
A0011135,20190601.0,강원 원주시,알뜰주유소,일반,1498.0
A0011135,20190602.0,강원 원주시,알뜰주유소,일반,1498.0
A0011135,20190603.0,강원 원주시,알뜰주유소,일반,1498.0
A0011135,20190604.0,강원 원주시,알뜰주유소,일반,1498.0
A0011135,20190605.0,강원 원주시,알뜰주유소,일반,1498.0
A0011135,20190606.0,강원 원주시,알뜰주유소,일반,1498.0
A0011135,20190607.0,강원 원주시,알뜰주유소,일반,1498.0
A0010872,20190601.0,강원 원주시,SK에너지,일반,1529.0
A0010872,20190602.0,강원 원주시,SK에너지,일반,1529.0
A0010872,20190603.0,강원 원주시,SK에너지,일반,1529.0
A0010872,20190604.0,강원 원주시,SK에너지,일반,1529.0
A0010872,20190605.0,강원 원주시,SK에너지,일반,1529.0
A0010872,20190606.0,강원 원주시,SK에너지,일반,1529.0
A0010872,20190607.0,강원 원주시,SK에너지,일반,1529.0
A0011206,20190601.0,강원 원주시,GS칼텍스,일반,1528.0
A0011206,20190602.0,강원 원주시,GS칼텍스,일반,1528.0
A0011206,20190603.0,강원 원주시,GS칼텍스,일반,1528.0
A0011206,20190604.0,강원 원주시,GS칼텍스,일반,1528.0
A0011206,20190605.0,강원 원주시,GS칼텍스,일반,1528.0
A0011206,20190606.0,강원 원주시,GS칼텍스,일반,1528.0
A0011206,20190607.0,강원 원주시,GS칼텍스,일반,1528.0
A0011133,20190601.0,강원 원주시,GS칼텍스,일반,1558.0
A0011133,20190602.0,강원 원주시,GS칼텍스,일반,1558.0
A0011133,20190603.0,강원 원주시,GS칼텍스,일반,1558.0
A0011133,20190604.0,강원 원주시,GS칼텍스,일반,1558.0
A0011133,20190605.0,강원 원주시,GS칼텍스,일반,1558.0
A0011133,20190606.0,강원 원주시,GS칼텍스,일반,1558.0
A0011133,20190607.0,강원 원주시,GS칼텍스,일반,1558.0
A0011223,20190601.0,강원 원주시,SK에너지,일반,0.0
A0011223,20190602.0,강원 원주시,SK에너지,일반,0.0
A0011223,20190603.0,강원 원주시,SK에너지,일반,0.0
A0011223,20190604.0,강원 원주시,SK에너지,일반,0.0
A0011223,20190605.0,강원 원주시,SK에너지,일반,0.0
A0011223,20190606.0,강원 원주시,SK에너지,일반,0.0
A0011223,20190607.0,강원 원주시,SK에너지,일반,0.0
A0011134,20190601.0,강원 원주시,현대오일뱅크,셀프,1518.0
A0011134,20190602.0,강원 원주시,현대오일뱅크,셀프,1518.0
A0011134,20190603.0,강원 원주시,현대오일뱅크,셀프,1518.0
A0011134,20190604.0,강원 원주시,현대오일뱅크,셀프,1518.0
A0011134,20190605.0,강원 원주시,현대오일뱅크,셀프,1518.0
A0011134,20190606.0,강원 원주시,현대오일뱅크,셀프,1518.0
A0011134,20190607.0,강원 원주시,현대오일뱅크,셀프,1518.0
A0010897,20190601.0,강원 원주시,GS칼텍스,셀프,1524.0
A0010897,20190602.0,강원 원주시,GS칼텍스,셀프,1524.0
A0010897,20190603.0,강원 원주시,GS칼텍스,셀프,1524.0
A0010897,20190604.0,강원 원주시,GS칼텍스,셀프,1524.0
A0010897,20190605.0,강원 원주시,GS칼텍스,셀프,1524.0
A0010897,20190606.0,강원 원주시,GS칼텍스,셀프,1524.0
A0010897,20190607.0,강원 원주시,GS칼텍스,셀프,1524.0
A0011073,20190601.0,강원 원주시,현대오일뱅크,셀프,1549.0
A0011073,20190602.0,강원 원주시,현대오일뱅크,셀프,1549.0
A0011073,20190603.0,강원 원주시,현대오일뱅크,셀프,1549.0
A0011073,20190604.0,강원 원주시,현대오일뱅크,셀프,1549.0
A0011073,20190605.0,강원 원주시,현대오일뱅크,셀프,1549.0
A0011073,20190606.0,강원 원주시,현대오일뱅크,셀프,1549.0
A0011073,20190607.0,강원 원주시,현대오일뱅크,셀프,1549.0
A0011200,20190601.0,강원 원주시,SK에너지,일반,1526.0
A0011200,20190602.0,강원 원주시,SK에너지,일반,1526.0
A0011200,20190603.0,강원 원주시,SK에너지,일반,1526.0
A0011200,20190604.0,강원 원주시,SK에너지,일반,1526.0
A0011200,20190605.0,강원 원주시,SK에너지,일반,1516.0
A0011200,20190606.0,강원 원주시,SK에너지,일반,1516.0
A0011200,20190607.0,강원 원주시,SK에너지,일반,1516.0
A0000647,20190601.0,강원 원주시,알뜰주유소,일반,0.0
A0000647,20190602.0,강원 원주시,알뜰주유소,일반,0.0
A0000647,20190603.0,강원 원주시,알뜰주유소,일반,0.0
A0000647,20190604.0,강원 원주시,알뜰주유소,일반,0.0
A0000647,20190605.0,강원 원주시,알뜰주유소,일반,0.0
A0000647,20190606.0,강원 원주시,알뜰주유소,일반,0.0
A0000647,20190607.0,강원 원주시,알뜰주유소,일반,0.0
A0014096,20190601.0,강원 원주시,S-OIL,셀프,1508.0
A0014096,20190602.0,강원 원주시,S-OIL,셀프,1508.0
A0014096,20190603.0,강원 원주시,S-OIL,셀프,1508.0
A0014096,20190604.0,강원 원주시,S-OIL,셀프,1508.0
A0014096,20190605.0,강원 원주시,S-OIL,셀프,1508.0
A0014096,20190606.0,강원 원주시,S-OIL,셀프,1508.0
A0014096,20190607.0,강원 원주시,S-OIL,셀프,1508.0
A0010932,20190601.0,강원 원주시,SK에너지,일반,1529.0
A0010932,20190602.0,강원 원주시,SK에너지,일반,1529.0
A0010932,20190603.0,강원 원주시,SK에너지,일반,1529.0
A0010932,20190604.0,강원 원주시,SK에너지,일반,1529.0
A0010932,20190605.0,강원 원주시,SK에너지,일반,1529.0
A0010932,20190606.0,강원 원주시,SK에너지,일반,1529.0
A0010932,20190607.0,강원 원주시,SK에너지,일반,1529.0
A0011209,20190601.0,강원 원주시,SK에너지,일반,1529.0
A0011209,20190602.0,강원 원주시,SK에너지,일반,1529.0
A0011209,20190603.0,강원 원주시,SK에너지,일반,1529.0
A0011209,20190604.0,강원 원주시,SK에너지,일반,1529.0
A0011209,20190605.0,강원 원주시,SK에너지,일반,1529.0
A0011209,20190606.0,강원 원주시,SK에너지,일반,1499.0
A0011209,20190607.0,강원 원주시,SK에너지,일반,1499.0
A0011180,20190601.0,강원 원주시,SK에너지,일반,1569.0
A0011180,20190602.0,강원 원주시,SK에너지,일반,1569.0
A0011180,20190603.0,강원 원주시,SK에너지,일반,1569.0
A0011180,20190604.0,강원 원주시,SK에너지,일반,1569.0
A0011180,20190605.0,강원 원주시,SK에너지,일반,1569.0
A0011180,20190606.0,강원 원주시,SK에너지,일반,1569.0
A0011180,20190607.0,강원 원주시,SK에너지,일반,1569.0
A0011179,20190601.0,강원 원주시,SK에너지,일반,1514.0
A0011179,20190602.0,강원 원주시,SK에너지,일반,1514.0
A0011179,20190603.0,강원 원주시,SK에너지,일반,1514.0
A0011179,20190604.0,강원 원주시,SK에너지,일반,1514.0
A0011179,20190605.0,강원 원주시,SK에너지,일반,1514.0
A0011179,20190606.0,강원 원주시,SK에너지,일반,1514.0
A0011179,20190607.0,강원 원주시,SK에너지,일반,1504.0
A0011215,20190601.0,강원 원주시,GS칼텍스,셀프,1483.0
A0011215,20190602.0,강원 원주시,GS칼텍스,셀프,1483.0
A0011215,20190603.0,강원 원주시,GS칼텍스,셀프,1499.0
A0011215,20190604.0,강원 원주시,GS칼텍스,셀프,1499.0
A0011215,20190605.0,강원 원주시,GS칼텍스,셀프,1499.0
A0011215,20190606.0,강원 원주시,GS칼텍스,셀프,1487.0
A0011215,20190607.0,강원 원주시,GS칼텍스,셀프,1487.0
A0011092,20190601.0,강원 원주시,GS칼텍스,셀프,1519.0
A0011092,20190602.0,강원 원주시,GS칼텍스,셀프,1519.0
A0011092,20190603.0,강원 원주시,GS칼텍스,셀프,1519.0
A0011092,20190604.0,강원 원주시,GS칼텍스,셀프,1519.0
A0011092,20190605.0,강원 원주시,GS칼텍스,셀프,1499.0
A0011092,20190606.0,강원 원주시,GS칼텍스,셀프,1499.0
A0011092,20190607.0,강원 원주시,GS칼텍스,셀프,1499.0
A0011141,20190601.0,강원 원주시,알뜰주유소,셀프,1505.0
A0011141,20190602.0,강원 원주시,알뜰주유소,셀프,1505.0
A0011141,20190603.0,강원 원주시,알뜰주유소,셀프,1505.0
A0011141,20190604.0,강원 원주시,알뜰주유소,셀프,1495.0
A0011141,20190605.0,강원 원주시,알뜰주유소,셀프,1495.0
A0011141,20190606.0,강원 원주시,알뜰주유소,셀프,1495.0
A0011141,20190607.0,강원 원주시,알뜰주유소,셀프,1495.0
A0010876,20190601.0,강원 원주시,S-OIL,일반,1496.0
A0010876,20190602.0,강원 원주시,S-OIL,일반,1496.0
A0010876,20190603.0,강원 원주시,S-OIL,일반,1496.0
A0010876,20190604.0,강원 원주시,S-OIL,일반,1496.0
A0010876,20190605.0,강원 원주시,S-OIL,일반,1496.0
A0010876,20190606.0,강원 원주시,S-OIL,일반,1496.0
A0010876,20190607.0,강원 원주시,S-OIL,일반,1496.0
A0011089,20190601.0,강원 원주시,자가상표,일반,1515.0
A0011089,20190602.0,강원 원주시,자가상표,일반,1515.0
A0011089,20190603.0,강원 원주시,자가상표,일반,1515.0
A0011089,20190604.0,강원 원주시,자가상표,일반,1515.0
A0011089,20190605.0,강원 원주시,자가상표,일반,1515.0
A0011089,20190606.0,강원 원주시,자가상표,일반,1515.0
A0011089,20190607.0,강원 원주시,자가상표,일반,1515.0
A0011080,20190601.0,강원 원주시,현대오일뱅크,일반,1518.0
A0011080,20190602.0,강원 원주시,현대오일뱅크,일반,1518.0
A0011080,20190603.0,강원 원주시,현대오일뱅크,일반,1518.0
A0011080,20190604.0,강원 원주시,현대오일뱅크,일반,1518.0
A0011080,20190605.0,강원 원주시,현대오일뱅크,일반,1518.0
A0011080,20190606.0,강원 원주시,현대오일뱅크,일반,1518.0
A0011080,20190607.0,강원 원주시,현대오일뱅크,일반,1518.0
A0010945,20190601.0,강원 원주시,SK에너지,일반,1518.0
A0010945,20190602.0,강원 원주시,SK에너지,일반,1518.0
A0010945,20190603.0,강원 원주시,SK에너지,일반,1518.0
A0010905,20190601.0,강원 원주시,SK에너지,일반,1529.0
A0010905,20190602.0,강원 원주시,SK에너지,일반,1529.0
A0010905,20190603.0,강원 원주시,SK에너지,일반,1529.0
A0010905,20190604.0,강원 원주시,SK에너지,일반,1529.0
A0010905,20190605.0,강원 원주시,SK에너지,일반,1529.0
A0010905,20190606.0,강원 원주시,SK에너지,일반,1529.0
A0010905,20190607.0,강원 원주시,SK에너지,일반,1529.0
A0010870,20190601.0,강원 원주시,SK에너지,일반,1555.0
A0010870,20190602.0,강원 원주시,SK에너지,일반,1555.0
A0010870,20190603.0,강원 원주시,SK에너지,일반,1555.0
A0010870,20190604.0,강원 원주시,SK에너지,일반,1555.0
A0010870,20190605.0,강원 원주시,SK에너지,일반,1555.0
A0010870,20190606.0,강원 원주시,SK에너지,일반,1535.0
A0010870,20190607.0,강원 원주시,SK에너지,일반,1535.0
A0011047,20190601.0,강원 원주시,GS칼텍스,일반,1595.0
A0011047,20190602.0,강원 원주시,GS칼텍스,일반,1595.0
A0011047,20190603.0,강원 원주시,GS칼텍스,일반,1595.0
A0011047,20190604.0,강원 원주시,GS칼텍스,일반,1595.0
A0011047,20190605.0,강원 원주시,GS칼텍스,일반,1595.0
A0011047,20190606.0,강원 원주시,GS칼텍스,일반,1595.0
A0011047,20190607.0,강원 원주시,GS칼텍스,일반,1595.0
A0010915,20190601.0,강원 원주시,현대오일뱅크,일반,1518.0
A0010915,20190602.0,강원 원주시,현대오일뱅크,일반,1518.0
A0010915,20190603.0,강원 원주시,현대오일뱅크,일반,1518.0
A0010915,20190604.0,강원 원주시,현대오일뱅크,일반,1518.0
A0010915,20190605.0,강원 원주시,현대오일뱅크,일반,1518.0
A0010915,20190606.0,강원 원주시,현대오일뱅크,일반,1518.0
A0010915,20190607.0,강원 원주시,현대오일뱅크,일반,1518.0
A0010557,20190601.0,강원 원주시,자가상표,일반,1569.0
A0010557,20190602.0,강원 원주시,자가상표,일반,1569.0
A0010557,20190603.0,강원 원주시,자가상표,일반,1569.0
A0010557,20190604.0,강원 원주시,자가상표,일반,1569.0
A0010557,20190605.0,강원 원주시,자가상표,일반,1569.0
A0010557,20190606.0,강원 원주시,자가상표,일반,1569.0
A0010557,20190607.0,강원 원주시,자가상표,일반,1539.0
A0011097,20190601.0,강원 원주시,GS칼텍스,셀프,1507.0
A0011097,20190602.0,강원 원주시,GS칼텍스,셀프,1507.0
A0011097,20190603.0,강원 원주시,GS칼텍스,셀프,1527.0
A0011097,20190604.0,강원 원주시,GS칼텍스,셀프,1507.0
A0011097,20190605.0,강원 원주시,GS칼텍스,셀프,1527.0
A0011097,20190606.0,강원 원주시,GS칼텍스,셀프,1527.0
A0011097,20190607.0,강원 원주시,GS칼텍스,셀프,1507.0
A0011148,20190601.0,강원 원주시,NH-OIL,일반,1529.0
A0011148,20190602.0,강원 원주시,NH-OIL,일반,1529.0
A0011148,20190603.0,강원 원주시,NH-OIL,일반,1529.0
A0011148,20190604.0,강원 원주시,NH-OIL,일반,1544.0
A0011148,20190605.0,강원 원주시,NH-OIL,일반,1544.0
A0011148,20190606.0,강원 원주시,NH-OIL,일반,1544.0
A0011148,20190607.0,강원 원주시,NH-OIL,일반,1544.0
A0033310,20190601.0,강원 원주시,NH-OIL,일반,1529.0
A0033310,20190602.0,강원 원주시,NH-OIL,일반,1529.0
A0033310,20190603.0,강원 원주시,NH-OIL,일반,1529.0
A0033310,20190604.0,강원 원주시,NH-OIL,일반,1544.0
A0033310,20190605.0,강원 원주시,NH-OIL,일반,1544.0
A0033310,20190606.0,강원 원주시,NH-OIL,일반,1544.0
A0033310,20190607.0,강원 원주시,NH-OIL,일반,1544.0
A0011219,20190601.0,강원 원주시,SK에너지,셀프,1535.0
A0011219,20190602.0,강원 원주시,SK에너지,셀프,1535.0
A0011219,20190603.0,강원 원주시,SK에너지,셀프,1535.0
A0011219,20190604.0,강원 원주시,SK에너지,셀프,1535.0
A0011219,20190605.0,강원 원주시,SK에너지,셀프,1535.0
A0011219,20190606.0,강원 원주시,SK에너지,셀프,1535.0
A0011219,20190607.0,강원 원주시,SK에너지,셀프,1535.0
A0011057,20190601.0,강원 원주시,SK에너지,일반,1535.0
A0011057,20190602.0,강원 원주시,SK에너지,일반,1535.0
A0011057,20190603.0,강원 원주시,SK에너지,일반,1535.0
A0011057,20190604.0,강원 원주시,SK에너지,일반,1535.0
A0011057,20190605.0,강원 원주시,SK에너지,일반,1535.0
A0011057,20190606.0,강원 원주시,SK에너지,일반,1535.0
A0011057,20190607.0,강원 원주시,SK에너지,일반,1535.0
A0010931,20190601.0,강원 원주시,GS칼텍스,일반,1518.0
A0010931,20190602.0,강원 원주시,GS칼텍스,일반,1518.0
A0010931,20190603.0,강원 원주시,GS칼텍스,일반,1518.0
A0010931,20190604.0,강원 원주시,GS칼텍스,일반,1518.0
A0010931,20190605.0,강원 원주시,GS칼텍스,일반,1518.0
A0010931,20190606.0,강원 원주시,GS칼텍스,일반,1518.0
A0010931,20190607.0,강원 원주시,GS칼텍스,일반,1518.0
A0010938,20190601.0,강원 원주시,GS칼텍스,셀프,1555.0
A0010938,20190602.0,강원 원주시,GS칼텍스,셀프,1555.0
A0010938,20190603.0,강원 원주시,GS칼텍스,셀프,1555.0
A0010938,20190604.0,강원 원주시,GS칼텍스,셀프,1555.0
A0010938,20190605.0,강원 원주시,GS칼텍스,셀프,1535.0
A0010938,20190606.0,강원 원주시,GS칼텍스,셀프,1535.0
A0010938,20190607.0,강원 원주시,GS칼텍스,셀프,1535.0
A0010871,20190601.0,강원 원주시,현대오일뱅크,일반,1518.0
A0010871,20190602.0,강원 원주시,현대오일뱅크,일반,1518.0
A0010871,20190603.0,강원 원주시,현대오일뱅크,일반,1518.0
A0010871,20190604.0,강원 원주시,현대오일뱅크,일반,1518.0
A0010871,20190605.0,강원 원주시,현대오일뱅크,일반,1498.0
A0010871,20190606.0,강원 원주시,현대오일뱅크,일반,1498.0
A0010871,20190607.0,강원 원주시,현대오일뱅크,일반,1498.0
A0011186,20190601.0,강원 원주시,현대오일뱅크,일반,1534.0
A0011186,20190602.0,강원 원주시,현대오일뱅크,일반,1534.0
A0011186,20190603.0,강원 원주시,현대오일뱅크,일반,1534.0
A0011186,20190604.0,강원 원주시,현대오일뱅크,일반,1534.0
A0011186,20190605.0,강원 원주시,현대오일뱅크,일반,1534.0
A0011186,20190606.0,강원 원주시,현대오일뱅크,일반,1529.0
A0011186,20190607.0,강원 원주시,현대오일뱅크,일반,1529.0
A0033146,20190601.0,강원 원주시,S-OIL,셀프,1529.0
A0033146,20190602.0,강원 원주시,S-OIL,셀프,1529.0
A0033146,20190603.0,강원 원주시,S-OIL,셀프,1529.0
A0033146,20190604.0,강원 원주시,S-OIL,셀프,1529.0
A0033146,20190605.0,강원 원주시,S-OIL,셀프,1529.0
A0033146,20190606.0,강원 원주시,S-OIL,셀프,1529.0
A0033146,20190607.0,강원 원주시,S-OIL,셀프,1529.0
A0013324,20190601.0,강원 원주시,현대오일뱅크,셀프,1515.0
A0013324,20190602.0,강원 원주시,현대오일뱅크,셀프,1515.0
A0013324,20190603.0,강원 원주시,현대오일뱅크,셀프,1495.0
A0013324,20190604.0,강원 원주시,현대오일뱅크,셀프,1495.0
A0013324,20190605.0,강원 원주시,현대오일뱅크,셀프,1495.0
A0013324,20190606.0,강원 원주시,현대오일뱅크,셀프,1495.0
A0013324,20190607.0,강원 원주시,현대오일뱅크,셀프,1495.0
A0011065,20190601.0,강원 원주시,자가상표,일반,1508.0
A0011065,20190602.0,강원 원주시,자가상표,일반,1508.0
A0011065,20190603.0,강원 원주시,자가상표,일반,1508.0
A0011065,20190604.0,강원 원주시,자가상표,일반,1508.0
A0011065,20190605.0,강원 원주시,자가상표,일반,1508.0
A0011065,20190606.0,강원 원주시,자가상표,일반,1508.0
A0011065,20190607.0,강원 원주시,자가상표,일반,1508.0
A0010994,20190601.0,강원 원주시,알뜰주유소,셀프,1495.0
A0010994,20190602.0,강원 원주시,알뜰주유소,셀프,1495.0
A0010994,20190603.0,강원 원주시,알뜰주유소,셀프,1495.0
A0010994,20190604.0,강원 원주시,알뜰주유소,셀프,1495.0
A0010994,20190605.0,강원 원주시,알뜰주유소,셀프,1495.0
A0010994,20190606.0,강원 원주시,알뜰주유소,셀프,1495.0
A0010994,20190607.0,강원 원주시,알뜰주유소,셀프,1495.0
A0010928,20190601.0,강원 원주시,S-OIL,일반,1569.0
A0010928,20190602.0,강원 원주시,S-OIL,일반,1569.0
A0010928,20190603.0,강원 원주시,S-OIL,일반,1569.0
A0010928,20190604.0,강원 원주시,S-OIL,일반,1569.0
A0010928,20190605.0,강원 원주시,S-OIL,일반,1569.0
