번호,기간,지역,상표,셀프여부,휘발유
A0010891,20200604.0,강원 원주시,S-OIL,일반,1249.0
A0010891,20200605.0,강원 원주시,S-OIL,일반,1259.0
A0010891,20200606.0,강원 원주시,S-OIL,일반,1259.0
A0010891,20200607.0,강원 원주시,S-OIL,일반,1289.0
A0011008,20200601.0,강원 원주시,GS칼텍스,셀프,1259.0
A0011008,20200602.0,강원 원주시,GS칼텍스,셀프,1259.0
A0011008,20200603.0,강원 원주시,GS칼텍스,셀프,1259.0
A0011008,20200604.0,강원 원주시,GS칼텍스,셀프,1259.0
A0011008,20200605.0,강원 원주시,GS칼텍스,셀프,1259.0
A0011008,20200606.0,강원 원주시,GS칼텍스,셀프,1269.0
A0011008,20200607.0,강원 원주시,GS칼텍스,셀프,1269.0
A0011022,20200601.0,강원 원주시,GS칼텍스,일반,1299.0
A0011022,20200602.0,강원 원주시,GS칼텍스,일반,1299.0
A0011022,20200603.0,강원 원주시,GS칼텍스,일반,1299.0
A0011022,20200604.0,강원 원주시,GS칼텍스,일반,1299.0
A0011022,20200605.0,강원 원주시,GS칼텍스,일반,1369.0
A0011022,20200606.0,강원 원주시,GS칼텍스,일반,1369.0
A0011022,20200607.0,강원 원주시,GS칼텍스,일반,1369.0
A0011170,20200601.0,강원 원주시,알뜰(ex),셀프,1185.0
A0011170,20200602.0,강원 원주시,알뜰(ex),셀프,1185.0
A0011170,20200603.0,강원 원주시,알뜰(ex),셀프,1194.0
A0011170,20200604.0,강원 원주시,알뜰(ex),셀프,1204.0
A0011170,20200605.0,강원 원주시,알뜰(ex),셀프,1204.0
A0011170,20200606.0,강원 원주시,알뜰(ex),셀프,1225.0
A0011170,20200607.0,강원 원주시,알뜰(ex),셀프,1225.0
A0011145,20200601.0,강원 원주시,NH-OIL,일반,1256.0
A0011145,20200602.0,강원 원주시,NH-OIL,일반,1256.0
A0011145,20200603.0,강원 원주시,NH-OIL,일반,1266.0
A0011145,20200604.0,강원 원주시,NH-OIL,일반,1266.0
A0011145,20200605.0,강원 원주시,NH-OIL,일반,1266.0
A0011145,20200606.0,강원 원주시,NH-OIL,일반,1276.0
A0011145,20200607.0,강원 원주시,NH-OIL,일반,1276.0
A0011149,20200601.0,강원 원주시,NH-OIL,일반,1256.0
A0011149,20200602.0,강원 원주시,NH-OIL,일반,1256.0
A0011149,20200603.0,강원 원주시,NH-OIL,일반,1266.0
A0011149,20200604.0,강원 원주시,NH-OIL,일반,1266.0
A0011149,20200605.0,강원 원주시,NH-OIL,일반,1266.0
A0011149,20200606.0,강원 원주시,NH-OIL,일반,1276.0
A0011149,20200607.0,강원 원주시,NH-OIL,일반,1276.0
A0011094,20200601.0,강원 원주시,SK에너지,일반,1267.0
A0011094,20200602.0,강원 원주시,SK에너지,일반,1267.0
A0011094,20200603.0,강원 원주시,SK에너지,일반,1267.0
A0011094,20200604.0,강원 원주시,SK에너지,일반,1267.0
A0011094,20200605.0,강원 원주시,SK에너지,일반,1299.0
A0011094,20200606.0,강원 원주시,SK에너지,일반,1299.0
A0011094,20200607.0,강원 원주시,SK에너지,일반,1299.0
A0010980,20200601.0,강원 원주시,GS칼텍스,일반,1319.0
A0010980,20200602.0,강원 원주시,GS칼텍스,일반,1319.0
A0010980,20200603.0,강원 원주시,GS칼텍스,일반,1339.0
A0010980,20200604.0,강원 원주시,GS칼텍스,일반,1339.0
A0010980,20200605.0,강원 원주시,GS칼텍스,일반,1339.0
A0010980,20200606.0,강원 원주시,GS칼텍스,일반,1369.0
A0010980,20200607.0,강원 원주시,GS칼텍스,일반,1369.0
A0011006,20200601.0,강원 원주시,SK에너지,일반,1257.0
A0011006,20200602.0,강원 원주시,SK에너지,일반,1257.0
A0011006,20200603.0,강원 원주시,SK에너지,일반,1257.0
A0011006,20200604.0,강원 원주시,SK에너지,일반,1285.0
A0011006,20200605.0,강원 원주시,SK에너지,일반,1285.0
A0011006,20200606.0,강원 원주시,SK에너지,일반,1285.0
A0011006,20200607.0,강원 원주시,SK에너지,일반,1285.0
A0010881,20200601.0,강원 원주시,S-OIL,일반,1233.0
A0010881,20200602.0,강원 원주시,S-OIL,일반,1233.0
A0010881,20200603.0,강원 원주시,S-OIL,일반,1233.0
A0010881,20200604.0,강원 원주시,S-OIL,일반,1258.0
A0010881,20200605.0,강원 원주시,S-OIL,일반,1258.0
A0010881,20200606.0,강원 원주시,S-OIL,일반,1288.0
A0010881,20200607.0,강원 원주시,S-OIL,일반,1288.0
A0011066,20200601.0,강원 원주시,현대오일뱅크,일반,1238.0
A0011066,20200602.0,강원 원주시,현대오일뱅크,일반,1238.0
A0011066,20200603.0,강원 원주시,현대오일뱅크,일반,1238.0
A0011066,20200604.0,강원 원주시,현대오일뱅크,일반,1238.0
A0011066,20200605.0,강원 원주시,현대오일뱅크,일반,1248.0
A0011066,20200606.0,강원 원주시,현대오일뱅크,일반,1258.0
A0011066,20200607.0,강원 원주시,현대오일뱅크,일반,1258.0
A0015577,20200601.0,강원 원주시,SK에너지,일반,1248.0
A0015577,20200602.0,강원 원주시,SK에너지,일반,1248.0
A0015577,20200603.0,강원 원주시,SK에너지,일반,1248.0
A0015577,20200604.0,강원 원주시,SK에너지,일반,1258.0
A0015577,20200605.0,강원 원주시,SK에너지,일반,1258.0
A0015577,20200606.0,강원 원주시,SK에너지,일반,1278.0
A0015577,20200607.0,강원 원주시,SK에너지,일반,1288.0
A0011069,20200601.0,강원 원주시,SK에너지,일반,1278.0
A0011069,20200602.0,강원 원주시,SK에너지,일반,1278.0
A0011069,20200603.0,강원 원주시,SK에너지,일반,1278.0
A0011069,20200604.0,강원 원주시,SK에너지,일반,1278.0
A0011069,20200605.0,강원 원주시,SK에너지,일반,1348.0
A0011069,20200606.0,강원 원주시,SK에너지,일반,1278.0
A0011069,20200607.0,강원 원주시,SK에너지,일반,1348.0
A0009448,20200601.0,강원 원주시,현대오일뱅크,일반,1277.0
A0009448,20200602.0,강원 원주시,현대오일뱅크,일반,1277.0
A0009448,20200603.0,강원 원주시,현대오일뱅크,일반,1277.0
A0009448,20200604.0,강원 원주시,현대오일뱅크,일반,1277.0
A0009448,20200605.0,강원 원주시,현대오일뱅크,일반,1347.0
A0009448,20200606.0,강원 원주시,현대오일뱅크,일반,1347.0
A0009448,20200607.0,강원 원주시,현대오일뱅크,일반,1347.0
A0011034,20200601.0,강원 원주시,NH-OIL,셀프,1220.0
A0011034,20200602.0,강원 원주시,NH-OIL,셀프,1230.0
A0011034,20200603.0,강원 원주시,NH-OIL,셀프,1230.0
A0011034,20200604.0,강원 원주시,NH-OIL,셀프,1230.0
A0011034,20200605.0,강원 원주시,NH-OIL,셀프,1245.0
A0011034,20200606.0,강원 원주시,NH-OIL,셀프,1245.0
A0011034,20200607.0,강원 원주시,NH-OIL,셀프,1245.0
A0010936,20200601.0,강원 원주시,SK에너지,일반,1300.0
A0010936,20200602.0,강원 원주시,SK에너지,일반,1300.0
A0010936,20200603.0,강원 원주시,SK에너지,일반,1300.0
A0010936,20200604.0,강원 원주시,SK에너지,일반,1300.0
A0010936,20200605.0,강원 원주시,SK에너지,일반,1300.0
A0010936,20200606.0,강원 원주시,SK에너지,일반,1300.0
A0010936,20200607.0,강원 원주시,SK에너지,일반,1300.0
A0000932,20200601.0,강원 원주시,GS칼텍스,일반,1298.0
A0000932,20200602.0,강원 원주시,GS칼텍스,일반,1298.0
A0000932,20200603.0,강원 원주시,GS칼텍스,일반,1298.0
A0000932,20200604.0,강원 원주시,GS칼텍스,일반,1298.0
A0000932,20200605.0,강원 원주시,GS칼텍스,일반,1298.0
A0000932,20200606.0,강원 원주시,GS칼텍스,일반,1328.0
A0000932,20200607.0,강원 원주시,GS칼텍스,일반,1328.0
A0011026,20200601.0,강원 원주시,S-OIL,셀프,1238.0
A0011026,20200602.0,강원 원주시,S-OIL,셀프,1238.0
A0011026,20200603.0,강원 원주시,S-OIL,셀프,1248.0
A0011026,20200604.0,강원 원주시,S-OIL,셀프,1248.0
A0011026,20200605.0,강원 원주시,S-OIL,셀프,1248.0
A0011026,20200606.0,강원 원주시,S-OIL,셀프,1278.0
A0011026,20200607.0,강원 원주시,S-OIL,셀프,1278.0
A0011212,20200601.0,강원 원주시,GS칼텍스,일반,1234.0
A0011212,20200602.0,강원 원주시,GS칼텍스,일반,1234.0
A0011212,20200603.0,강원 원주시,GS칼텍스,일반,1248.0
A0011212,20200604.0,강원 원주시,GS칼텍스,일반,1248.0
A0011212,20200605.0,강원 원주시,GS칼텍스,일반,1248.0
A0011212,20200606.0,강원 원주시,GS칼텍스,일반,1248.0
A0011212,20200607.0,강원 원주시,GS칼텍스,일반,1268.0
A0005600,20200601.0,강원 원주시,자가상표,일반,1298.0
A0005600,20200602.0,강원 원주시,자가상표,일반,1298.0
A0005600,20200603.0,강원 원주시,자가상표,일반,1298.0
A0005600,20200604.0,강원 원주시,자가상표,일반,1298.0
A0005600,20200605.0,강원 원주시,자가상표,일반,1298.0
A0005600,20200606.0,강원 원주시,자가상표,일반,1348.0
A0005600,20200607.0,강원 원주시,자가상표,일반,1348.0
A0010964,20200601.0,강원 원주시,GS칼텍스,일반,1359.0
A0010964,20200602.0,강원 원주시,GS칼텍스,일반,1359.0
A0010964,20200603.0,강원 원주시,GS칼텍스,일반,1399.0
A0010964,20200604.0,강원 원주시,GS칼텍스,일반,1399.0
A0010964,20200605.0,강원 원주시,GS칼텍스,일반,1399.0
A0010964,20200606.0,강원 원주시,GS칼텍스,일반,1399.0
A0010964,20200607.0,강원 원주시,GS칼텍스,일반,1399.0
A0010884,20200601.0,강원 원주시,SK에너지,일반,1225.0
A0010884,20200602.0,강원 원주시,SK에너지,일반,1235.0
A0010884,20200603.0,강원 원주시,SK에너지,일반,1235.0
A0010884,20200604.0,강원 원주시,SK에너지,일반,1245.0
A0010884,20200605.0,강원 원주시,SK에너지,일반,1245.0
A0010884,20200606.0,강원 원주시,SK에너지,일반,1265.0
A0010884,20200607.0,강원 원주시,SK에너지,일반,1265.0
A0010961,20200601.0,강원 원주시,S-OIL,일반,1225.0
A0010961,20200602.0,강원 원주시,S-OIL,일반,1225.0
A0010961,20200603.0,강원 원주시,S-OIL,일반,1235.0
A0010961,20200604.0,강원 원주시,S-OIL,일반,1245.0
A0010961,20200605.0,강원 원주시,S-OIL,일반,1245.0
A0010961,20200606.0,강원 원주시,S-OIL,일반,1245.0
A0010961,20200607.0,강원 원주시,S-OIL,일반,1255.0
A0011009,20200601.0,강원 원주시,SK에너지,일반,1238.0
A0011009,20200602.0,강원 원주시,SK에너지,일반,1238.0
A0011009,20200603.0,강원 원주시,SK에너지,일반,1238.0
A0011009,20200604.0,강원 원주시,SK에너지,일반,1238.0
A0011009,20200605.0,강원 원주시,SK에너지,일반,1278.0
A0011009,20200606.0,강원 원주시,SK에너지,일반,1278.0
A0011009,20200607.0,강원 원주시,SK에너지,일반,1278.0
A0010859,20200601.0,강원 원주시,GS칼텍스,셀프,1255.0
A0010859,20200602.0,강원 원주시,GS칼텍스,셀프,1255.0
A0010859,20200603.0,강원 원주시,GS칼텍스,셀프,1298.0
A0010859,20200604.0,강원 원주시,GS칼텍스,셀프,1298.0
A0010859,20200605.0,강원 원주시,GS칼텍스,셀프,1298.0
A0010859,20200606.0,강원 원주시,GS칼텍스,셀프,1298.0
A0010859,20200607.0,강원 원주시,GS칼텍스,셀프,1298.0
A0011060,20200601.0,강원 원주시,GS칼텍스,셀프,1233.0
A0011060,20200602.0,강원 원주시,GS칼텍스,셀프,1233.0
A0011060,20200603.0,강원 원주시,GS칼텍스,셀프,1233.0
A0011060,20200604.0,강원 원주시,GS칼텍스,셀프,1243.0
A0011060,20200605.0,강원 원주시,GS칼텍스,셀프,1253.0
A0011060,20200606.0,강원 원주시,GS칼텍스,셀프,1263.0
A0011060,20200607.0,강원 원주시,GS칼텍스,셀프,1273.0
A0010974,20200601.0,강원 원주시,현대오일뱅크,일반,1279.0
A0010974,20200602.0,강원 원주시,현대오일뱅크,일반,1279.0
A0010974,20200603.0,강원 원주시,현대오일뱅크,일반,1279.0
A0010974,20200604.0,강원 원주시,현대오일뱅크,일반,1279.0
A0010974,20200605.0,강원 원주시,현대오일뱅크,일반,1345.0
A0010974,20200606.0,강원 원주시,현대오일뱅크,일반,1345.0
A0010974,20200607.0,강원 원주시,현대오일뱅크,일반,1345.0
A0011202,20200601.0,강원 원주시,NH-OIL,셀프,1189.0
A0011202,20200602.0,강원 원주시,NH-OIL,셀프,1213.0
A0011202,20200603.0,강원 원주시,NH-OIL,셀프,1213.0
A0011202,20200604.0,강원 원주시,NH-OIL,셀프,1219.0
A0011202,20200605.0,강원 원주시,NH-OIL,셀프,1219.0
A0011202,20200606.0,강원 원주시,NH-OIL,셀프,1259.0
A0011202,20200607.0,강원 원주시,NH-OIL,셀프,1259.0
A0011063,20200601.0,강원 원주시,S-OIL,셀프,1235.0
A0011063,20200602.0,강원 원주시,S-OIL,셀프,1235.0
A0011063,20200603.0,강원 원주시,S-OIL,셀프,1235.0
A0011063,20200604.0,강원 원주시,S-OIL,셀프,1245.0
A0011063,20200605.0,강원 원주시,S-OIL,셀프,1245.0
A0011063,20200606.0,강원 원주시,S-OIL,셀프,1255.0
A0011063,20200607.0,강원 원주시,S-OIL,셀프,1275.0
A0011221,20200601.0,강원 원주시,SK에너지,셀프,1298.0
A0011221,20200602.0,강원 원주시,SK에너지,셀프,1298.0
A0011221,20200603.0,강원 원주시,SK에너지,셀프,1298.0
A0011221,20200604.0,강원 원주시,SK에너지,셀프,1298.0
A0011221,20200605.0,강원 원주시,SK에너지,셀프,1298.0
A0011221,20200606.0,강원 원주시,SK에너지,셀프,1298.0
A0011221,20200607.0,강원 원주시,SK에너지,셀프,1298.0
A0011194,20200601.0,강원 원주시,SK에너지,일반,1234.0
A0011194,20200602.0,강원 원주시,SK에너지,일반,1234.0
A0011194,20200603.0,강원 원주시,SK에너지,일반,1234.0
A0011194,20200604.0,강원 원주시,SK에너지,일반,1234.0
A0011194,20200605.0,강원 원주시,SK에너지,일반,1234.0
A0011194,20200606.0,강원 원주시,SK에너지,일반,1254.0
A0011194,20200607.0,강원 원주시,SK에너지,일반,1254.0
A0011056,20200601.0,강원 원주시,현대오일뱅크,일반,1279.0
A0011056,20200602.0,강원 원주시,현대오일뱅크,일반,1279.0
A0011056,20200603.0,강원 원주시,현대오일뱅크,일반,1279.0
A0011056,20200604.0,강원 원주시,현대오일뱅크,일반,1349.0
A0011056,20200605.0,강원 원주시,현대오일뱅크,일반,1345.0
A0011056,20200606.0,강원 원주시,현대오일뱅크,일반,1345.0
A0011056,20200607.0,강원 원주시,현대오일뱅크,일반,1345.0
A0000867,20200601.0,강원 원주시,GS칼텍스,셀프,1233.0
A0000867,20200602.0,강원 원주시,GS칼텍스,셀프,1233.0
A0000867,20200603.0,강원 원주시,GS칼텍스,셀프,1233.0
A0000867,20200604.0,강원 원주시,GS칼텍스,셀프,1243.0
A0000867,20200605.0,강원 원주시,GS칼텍스,셀프,1253.0
A0000867,20200606.0,강원 원주시,GS칼텍스,셀프,1263.0
A0000867,20200607.0,강원 원주시,GS칼텍스,셀프,1273.0
A0011086,20200601.0,강원 원주시,SK에너지,일반,1225.0
A0011086,20200602.0,강원 원주시,SK에너지,일반,1225.0
A0011086,20200603.0,강원 원주시,SK에너지,일반,1235.0
A0011086,20200604.0,강원 원주시,SK에너지,일반,1245.0
A0011086,20200605.0,강원 원주시,SK에너지,일반,1256.0
A0011086,20200606.0,강원 원주시,SK에너지,일반,1256.0
A0011086,20200607.0,강원 원주시,SK에너지,일반,1266.0
A0011035,20200601.0,강원 원주시,S-OIL,일반,1245.0
A0011035,20200602.0,강원 원주시,S-OIL,일반,1245.0
A0011035,20200603.0,강원 원주시,S-OIL,일반,1245.0
A0011035,20200604.0,강원 원주시,S-OIL,일반,1245.0
A0011035,20200605.0,강원 원주시,S-OIL,일반,1245.0
A0011035,20200606.0,강원 원주시,S-OIL,일반,1295.0
A0011035,20200607.0,강원 원주시,S-OIL,일반,1295.0
A0011004,20200601.0,강원 원주시,SK에너지,일반,1233.0
A0011004,20200602.0,강원 원주시,SK에너지,일반,1233.0
A0011004,20200603.0,강원 원주시,SK에너지,일반,1233.0
A0011004,20200604.0,강원 원주시,SK에너지,일반,1233.0
A0011004,20200605.0,강원 원주시,SK에너지,일반,1243.0
A0011004,20200606.0,강원 원주시,SK에너지,일반,1283.0
A0011004,20200607.0,강원 원주시,SK에너지,일반,1283.0
A0011195,20200601.0,강원 원주시,현대오일뱅크,일반,1229.0
A0011195,20200602.0,강원 원주시,현대오일뱅크,일반,1229.0
A0011195,20200603.0,강원 원주시,현대오일뱅크,일반,1229.0
A0011195,20200604.0,강원 원주시,현대오일뱅크,일반,1234.0
A0011195,20200605.0,강원 원주시,현대오일뱅크,일반,1239.0
A0011195,20200606.0,강원 원주시,현대오일뱅크,일반,1254.0
A0011195,20200607.0,강원 원주시,현대오일뱅크,일반,1254.0
A0011095,20200601.0,강원 원주시,SK에너지,셀프,1288.0
A0011095,20200602.0,강원 원주시,SK에너지,셀프,1288.0
A0011095,20200603.0,강원 원주시,SK에너지,셀프,1288.0
A0011095,20200604.0,강원 원주시,SK에너지,셀프,1308.0
A0011095,20200605.0,강원 원주시,SK에너지,셀프,1308.0
A0011095,20200606.0,강원 원주시,SK에너지,셀프,1308.0
A0011095,20200607.0,강원 원주시,SK에너지,셀프,1318.0
A0010913,20200601.0,강원 원주시,GS칼텍스,일반,1235.0
A0010913,20200602.0,강원 원주시,GS칼텍스,일반,1235.0
A0010913,20200603.0,강원 원주시,GS칼텍스,일반,1248.0
A0010913,20200604.0,강원 원주시,GS칼텍스,일반,1258.0
A0010913,20200605.0,강원 원주시,GS칼텍스,일반,1258.0
A0010913,20200606.0,강원 원주시,GS칼텍스,일반,1278.0
A0010913,20200607.0,강원 원주시,GS칼텍스,일반,1278.0
A0009382,20200601.0,강원 원주시,SK에너지,셀프,1218.0
A0009382,20200602.0,강원 원주시,SK에너지,셀프,1218.0
A0009382,20200603.0,강원 원주시,SK에너지,셀프,1218.0
A0009382,20200604.0,강원 원주시,SK에너지,셀프,1232.0
A0009382,20200605.0,강원 원주시,SK에너지,셀프,1232.0
A0009382,20200606.0,강원 원주시,SK에너지,셀프,1232.0
A0009382,20200607.0,강원 원주시,SK에너지,셀프,1232.0
A0011055,20200601.0,강원 원주시,GS칼텍스,셀프,1255.0
A0011055,20200602.0,강원 원주시,GS칼텍스,셀프,1255.0
A0011055,20200603.0,강원 원주시,GS칼텍스,셀프,1255.0
A0011055,20200604.0,강원 원주시,GS칼텍스,셀프,1265.0
A0011055,20200605.0,강원 원주시,GS칼텍스,셀프,1265.0
A0011055,20200606.0,강원 원주시,GS칼텍스,셀프,1275.0
A0011055,20200607.0,강원 원주시,GS칼텍스,셀프,1275.0
A0011054,20200601.0,강원 원주시,GS칼텍스,셀프,1255.0
A0011054,20200602.0,강원 원주시,GS칼텍스,셀프,1255.0
A0011054,20200603.0,강원 원주시,GS칼텍스,셀프,1255.0
A0011054,20200604.0,강원 원주시,GS칼텍스,셀프,1265.0
A0011054,20200605.0,강원 원주시,GS칼텍스,셀프,1265.0
A0011054,20200606.0,강원 원주시,GS칼텍스,셀프,1275.0
A0011054,20200607.0,강원 원주시,GS칼텍스,셀프,1275.0
A0009249,20200601.0,강원 원주시,자가상표,일반,1285.0
A0009249,20200602.0,강원 원주시,자가상표,일반,1285.0
A0009249,20200603.0,강원 원주시,자가상표,일반,1285.0
A0009249,20200604.0,강원 원주시,자가상표,일반,1285.0
A0009249,20200605.0,강원 원주시,자가상표,일반,1289.0
A0009249,20200606.0,강원 원주시,자가상표,일반,1289.0
A0009249,20200607.0,강원 원주시,자가상표,일반,1289.0
A0010966,20200601.0,강원 원주시,SK에너지,일반,1258.0
A0010966,20200602.0,강원 원주시,SK에너지,일반,1258.0
A0010966,20200603.0,강원 원주시,SK에너지,일반,1258.0
A0010966,20200604.0,강원 원주시,SK에너지,일반,1258.0
A0010966,20200605.0,강원 원주시,SK에너지,일반,1268.0
A0010966,20200606.0,강원 원주시,SK에너지,일반,1268.0
A0010966,20200607.0,강원 원주시,SK에너지,일반,1268.0
A0011084,20200601.0,강원 원주시,SK에너지,셀프,1225.0
A0011084,20200602.0,강원 원주시,SK에너지,셀프,1225.0
A0011084,20200603.0,강원 원주시,SK에너지,셀프,1235.0
A0011084,20200604.0,강원 원주시,SK에너지,셀프,1245.0
A0011084,20200605.0,강원 원주시,SK에너지,셀프,1255.0
A0011084,20200606.0,강원 원주시,SK에너지,셀프,1255.0
A0011084,20200607.0,강원 원주시,SK에너지,셀프,1255.0
A0010218,20200601.0,강원 원주시,알뜰(ex),셀프,1183.0
A0010218,20200602.0,강원 원주시,알뜰(ex),셀프,1210.0
A0010218,20200603.0,강원 원주시,알뜰(ex),셀프,1210.0
A0010218,20200604.0,강원 원주시,알뜰(ex),셀프,1210.0
A0010218,20200605.0,강원 원주시,알뜰(ex),셀프,1249.0
A0010218,20200606.0,강원 원주시,알뜰(ex),셀프,1249.0
A0010218,20200607.0,강원 원주시,알뜰(ex),셀프,1249.0
A0010219,20200601.0,강원 원주시,알뜰(ex),셀프,1183.0
A0010219,20200602.0,강원 원주시,알뜰(ex),셀프,1210.0
A0010219,20200603.0,강원 원주시,알뜰(ex),셀프,1210.0
A0010219,20200604.0,강원 원주시,알뜰(ex),셀프,1210.0
A0010219,20200605.0,강원 원주시,알뜰(ex),셀프,1249.0
A0010219,20200606.0,강원 원주시,알뜰(ex),셀프,1249.0
A0010219,20200607.0,강원 원주시,알뜰(ex),셀프,1249.0
A0011010,20200601.0,강원 원주시,알뜰주유소,일반,1205.0
A0011010,20200602.0,강원 원주시,알뜰주유소,일반,1205.0
A0011010,20200603.0,강원 원주시,알뜰주유소,일반,1225.0
A0011010,20200604.0,강원 원주시,알뜰주유소,일반,1225.0
A0011010,20200605.0,강원 원주시,알뜰주유소,일반,1235.0
A0011010,20200606.0,강원 원주시,알뜰주유소,일반,1235.0
A0011010,20200607.0,강원 원주시,알뜰주유소,일반,1235.0
A0010869,20200601.0,강원 원주시,GS칼텍스,일반,1386.0
A0010869,20200602.0,강원 원주시,GS칼텍스,일반,1386.0
A0010869,20200603.0,강원 원주시,GS칼텍스,일반,1386.0
A0010869,20200604.0,강원 원주시,GS칼텍스,일반,1386.0
A0010869,20200605.0,강원 원주시,GS칼텍스,일반,1386.0
A0010869,20200606.0,강원 원주시,GS칼텍스,일반,1386.0
A0010869,20200607.0,강원 원주시,GS칼텍스,일반,1386.0
A0010946,20200601.0,강원 원주시,S-OIL,셀프,1204.0
A0010946,20200602.0,강원 원주시,S-OIL,셀프,1234.0
A0010946,20200603.0,강원 원주시,S-OIL,셀프,1234.0
A0010946,20200604.0,강원 원주시,S-OIL,셀프,1234.0
A0010946,20200605.0,강원 원주시,S-OIL,셀프,1234.0
A0010946,20200606.0,강원 원주시,S-OIL,셀프,1234.0
A0010946,20200607.0,강원 원주시,S-OIL,셀프,1234.0
A0011017,20200601.0,강원 원주시,S-OIL,일반,1245.0
A0011017,20200602.0,강원 원주시,S-OIL,일반,1245.0
A0011017,20200603.0,강원 원주시,S-OIL,일반,1245.0
A0011017,20200604.0,강원 원주시,S-OIL,일반,1245.0
A0011017,20200605.0,강원 원주시,S-OIL,일반,1265.0
A0011017,20200606.0,강원 원주시,S-OIL,일반,1285.0
A0011017,20200607.0,강원 원주시,S-OIL,일반,1285.0
A0011112,20200601.0,강원 원주시,S-OIL,일반,1235.0
A0011112,20200602.0,강원 원주시,S-OIL,일반,1235.0
A0011112,20200603.0,강원 원주시,S-OIL,일반,1235.0
A0011112,20200604.0,강원 원주시,S-OIL,일반,1245.0
A0011112,20200605.0,강원 원주시,S-OIL,일반,1245.0
A0011112,20200606.0,강원 원주시,S-OIL,일반,1245.0
A0011112,20200607.0,강원 원주시,S-OIL,일반,1245.0
A0011171,20200601.0,강원 원주시,알뜰(ex),셀프,1169.0
A0011171,20200602.0,강원 원주시,알뜰(ex),셀프,1175.0
A0011171,20200603.0,강원 원주시,알뜰(ex),셀프,1180.0
A0011171,20200604.0,강원 원주시,알뜰(ex),셀프,1180.0
A0011171,20200605.0,강원 원주시,알뜰(ex),셀프,1190.0
A0011171,20200606.0,강원 원주시,알뜰(ex),셀프,1200.0
A0011171,20200607.0,강원 원주시,알뜰(ex),셀프,1200.0
A0011161,20200601.0,강원 원주시,S-OIL,셀프,1220.0
A0011161,20200602.0,강원 원주시,S-OIL,셀프,1230.0
A0011161,20200603.0,강원 원주시,S-OIL,셀프,1230.0
A0011161,20200604.0,강원 원주시,S-OIL,셀프,1250.0
A0011161,20200605.0,강원 원주시,S-OIL,셀프,1250.0
A0011161,20200606.0,강원 원주시,S-OIL,셀프,1250.0
A0011161,20200607.0,강원 원주시,S-OIL,셀프,1250.0
A0011001,20200601.0,강원 원주시,SK에너지,일반,1234.0
A0011001,20200602.0,강원 원주시,SK에너지,일반,1234.0
A0011001,20200603.0,강원 원주시,SK에너지,일반,1234.0
A0011001,20200604.0,강원 원주시,SK에너지,일반,1234.0
A0011001,20200605.0,강원 원주시,SK에너지,일반,1234.0
A0011001,20200606.0,강원 원주시,SK에너지,일반,1254.0
A0011001,20200607.0,강원 원주시,SK에너지,일반,1264.0
A0011222,20200601.0,강원 원주시,SK에너지,셀프,1234.0
A0011222,20200602.0,강원 원주시,SK에너지,셀프,1234.0
A0011222,20200603.0,강원 원주시,SK에너지,셀프,1234.0
A0011222,20200604.0,강원 원주시,SK에너지,셀프,1234.0
A0011222,20200605.0,강원 원주시,SK에너지,셀프,1234.0
A0011222,20200606.0,강원 원주시,SK에너지,셀프,1254.0
A0011222,20200607.0,강원 원주시,SK에너지,셀프,1254.0
A0011143,20200601.0,강원 원주시,현대오일뱅크,일반,1254.0
A0011143,20200602.0,강원 원주시,현대오일뱅크,일반,1254.0
A0011143,20200603.0,강원 원주시,현대오일뱅크,일반,1254.0
A0011143,20200604.0,강원 원주시,현대오일뱅크,일반,1254.0
A0011143,20200605.0,강원 원주시,현대오일뱅크,일반,1254.0
A0011143,20200606.0,강원 원주시,현대오일뱅크,일반,1274.0
A0011143,20200607.0,강원 원주시,현대오일뱅크,일반,1294.0
A0007898,20200601.0,강원 원주시,GS칼텍스,셀프,1289.0
A0007898,20200602.0,강원 원주시,GS칼텍스,셀프,1289.0
A0007898,20200603.0,강원 원주시,GS칼텍스,셀프,1289.0
A0007898,20200604.0,강원 원주시,GS칼텍스,셀프,1289.0
A0007898,20200605.0,강원 원주시,GS칼텍스,셀프,1299.0
A0007898,20200606.0,강원 원주시,GS칼텍스,셀프,1299.0
A0007898,20200607.0,강원 원주시,GS칼텍스,셀프,1299.0
A0011182,20200601.0,강원 원주시,현대오일뱅크,일반,1239.0
A0011182,20200602.0,강원 원주시,현대오일뱅크,일반,1239.0
A0011182,20200603.0,강원 원주시,현대오일뱅크,일반,1249.0
A0011182,20200604.0,강원 원주시,현대오일뱅크,일반,1249.0
A0011182,20200605.0,강원 원주시,현대오일뱅크,일반,1249.0
A0011182,20200606.0,강원 원주시,현대오일뱅크,일반,1285.0
A0011182,20200607.0,강원 원주시,현대오일뱅크,일반,1285.0
A0011220,20200601.0,강원 원주시,현대오일뱅크,일반,1255.0
A0011220,20200602.0,강원 원주시,현대오일뱅크,일반,1255.0
A0011220,20200603.0,강원 원주시,현대오일뱅크,일반,1255.0
A0011220,20200604.0,강원 원주시,현대오일뱅크,일반,1255.0
A0011220,20200605.0,강원 원주시,현대오일뱅크,일반,1255.0
A0011220,20200606.0,강원 원주시,현대오일뱅크,일반,1275.0
A0011220,20200607.0,강원 원주시,현대오일뱅크,일반,1275.0
