번호,기간,지역,상표,셀프여부,휘발유
A0001133,20180606.0,경기 남양주시,SK에너지,일반,1578.0
A0001133,20180607.0,경기 남양주시,SK에너지,일반,1578.0
A0006549,20180601.0,경기 남양주시,현대오일뱅크,일반,1618.0
A0006549,20180602.0,경기 남양주시,현대오일뱅크,일반,1618.0
A0006549,20180603.0,경기 남양주시,현대오일뱅크,일반,1618.0
A0006549,20180604.0,경기 남양주시,현대오일뱅크,일반,1618.0
A0006549,20180605.0,경기 남양주시,현대오일뱅크,일반,1618.0
A0006549,20180606.0,경기 남양주시,현대오일뱅크,일반,1618.0
A0006549,20180607.0,경기 남양주시,현대오일뱅크,일반,1618.0
A0011485,20180601.0,경기 남양주시,알뜰주유소,셀프,1595.0
A0011485,20180602.0,경기 남양주시,알뜰주유소,셀프,1595.0
A0011485,20180603.0,경기 남양주시,알뜰주유소,셀프,1595.0
A0011485,20180604.0,경기 남양주시,알뜰주유소,셀프,1595.0
A0011485,20180605.0,경기 남양주시,알뜰주유소,셀프,1595.0
A0011485,20180606.0,경기 남양주시,알뜰주유소,셀프,1595.0
A0011485,20180607.0,경기 남양주시,알뜰주유소,셀프,1595.0
A0006454,20180601.0,경기 남양주시,GS칼텍스,셀프,1620.0
A0006454,20180602.0,경기 남양주시,GS칼텍스,셀프,1620.0
A0006454,20180603.0,경기 남양주시,GS칼텍스,셀프,1620.0
A0006454,20180604.0,경기 남양주시,GS칼텍스,셀프,1620.0
A0006454,20180605.0,경기 남양주시,GS칼텍스,셀프,1620.0
A0006454,20180606.0,경기 남양주시,GS칼텍스,셀프,1620.0
A0006454,20180607.0,경기 남양주시,GS칼텍스,셀프,1620.0
A0006669,20180601.0,경기 남양주시,현대오일뱅크,일반,1610.0
A0006669,20180602.0,경기 남양주시,현대오일뱅크,일반,1610.0
A0006669,20180603.0,경기 남양주시,현대오일뱅크,일반,1610.0
A0006669,20180604.0,경기 남양주시,현대오일뱅크,일반,1610.0
A0006669,20180605.0,경기 남양주시,현대오일뱅크,일반,1610.0
A0006669,20180606.0,경기 남양주시,현대오일뱅크,일반,1610.0
A0006669,20180607.0,경기 남양주시,현대오일뱅크,일반,1610.0
A0006666,20180601.0,경기 남양주시,현대오일뱅크,셀프,1595.0
A0006666,20180602.0,경기 남양주시,현대오일뱅크,셀프,1595.0
A0006666,20180603.0,경기 남양주시,현대오일뱅크,셀프,1595.0
A0006666,20180604.0,경기 남양주시,현대오일뱅크,셀프,1595.0
A0006666,20180605.0,경기 남양주시,현대오일뱅크,셀프,1595.0
A0006666,20180606.0,경기 남양주시,현대오일뱅크,셀프,1595.0
A0006666,20180607.0,경기 남양주시,현대오일뱅크,셀프,1595.0
A0006600,20180601.0,경기 남양주시,SK에너지,일반,1595.0
A0006600,20180602.0,경기 남양주시,SK에너지,일반,1595.0
A0006600,20180603.0,경기 남양주시,SK에너지,일반,1595.0
A0006600,20180604.0,경기 남양주시,SK에너지,일반,1595.0
A0006600,20180605.0,경기 남양주시,SK에너지,일반,1595.0
A0006600,20180606.0,경기 남양주시,SK에너지,일반,1595.0
A0006600,20180607.0,경기 남양주시,SK에너지,일반,1595.0
A0006734,20180601.0,경기 남양주시,SK에너지,셀프,1590.0
A0006734,20180602.0,경기 남양주시,SK에너지,셀프,1590.0
A0006734,20180603.0,경기 남양주시,SK에너지,셀프,1590.0
A0006734,20180604.0,경기 남양주시,SK에너지,셀프,1590.0
A0006734,20180605.0,경기 남양주시,SK에너지,셀프,1590.0
A0006734,20180606.0,경기 남양주시,SK에너지,셀프,1590.0
A0006734,20180607.0,경기 남양주시,SK에너지,셀프,1590.0
A0006617,20180601.0,경기 남양주시,SK에너지,일반,1598.0
A0006617,20180602.0,경기 남양주시,SK에너지,일반,1598.0
A0006617,20180603.0,경기 남양주시,SK에너지,일반,1598.0
A0006617,20180604.0,경기 남양주시,SK에너지,일반,1598.0
A0006617,20180605.0,경기 남양주시,SK에너지,일반,1598.0
A0006617,20180606.0,경기 남양주시,SK에너지,일반,1598.0
A0006617,20180607.0,경기 남양주시,SK에너지,일반,1607.0
A0010085,20180601.0,경기 남양주시,현대오일뱅크,일반,1595.0
A0010085,20180602.0,경기 남양주시,현대오일뱅크,일반,1595.0
A0010085,20180603.0,경기 남양주시,현대오일뱅크,일반,1595.0
A0010085,20180604.0,경기 남양주시,현대오일뱅크,일반,1595.0
A0010085,20180605.0,경기 남양주시,현대오일뱅크,일반,1595.0
A0010085,20180606.0,경기 남양주시,현대오일뱅크,일반,1595.0
A0010085,20180607.0,경기 남양주시,현대오일뱅크,일반,1595.0
A0006366,20180601.0,경기 남양주시,SK에너지,일반,1639.0
A0006366,20180602.0,경기 남양주시,SK에너지,일반,1639.0
A0006366,20180603.0,경기 남양주시,SK에너지,일반,1639.0
A0006366,20180604.0,경기 남양주시,SK에너지,일반,1639.0
A0006366,20180605.0,경기 남양주시,SK에너지,일반,1639.0
A0006366,20180606.0,경기 남양주시,SK에너지,일반,1639.0
A0006366,20180607.0,경기 남양주시,SK에너지,일반,1639.0
A0006807,20180601.0,경기 남양주시,SK에너지,셀프,1587.0
A0006807,20180602.0,경기 남양주시,SK에너지,셀프,1587.0
A0006807,20180603.0,경기 남양주시,SK에너지,셀프,1587.0
A0006807,20180604.0,경기 남양주시,SK에너지,셀프,1587.0
A0006807,20180605.0,경기 남양주시,SK에너지,셀프,1587.0
A0006807,20180606.0,경기 남양주시,SK에너지,셀프,1587.0
A0006807,20180607.0,경기 남양주시,SK에너지,셀프,1587.0
A0003564,20180601.0,경기 남양주시,GS칼텍스,셀프,1574.0
A0003564,20180602.0,경기 남양주시,GS칼텍스,셀프,1574.0
A0003564,20180603.0,경기 남양주시,GS칼텍스,셀프,1574.0
A0003564,20180604.0,경기 남양주시,GS칼텍스,셀프,1574.0
A0003564,20180605.0,경기 남양주시,GS칼텍스,셀프,1574.0
A0003564,20180606.0,경기 남양주시,GS칼텍스,셀프,1574.0
A0003564,20180607.0,경기 남양주시,GS칼텍스,셀프,1574.0
A0006552,20180601.0,경기 남양주시,GS칼텍스,셀프,1595.0
A0006552,20180602.0,경기 남양주시,GS칼텍스,셀프,1595.0
A0006552,20180603.0,경기 남양주시,GS칼텍스,셀프,1595.0
A0006552,20180604.0,경기 남양주시,GS칼텍스,셀프,1595.0
A0006552,20180605.0,경기 남양주시,GS칼텍스,셀프,1595.0
A0006552,20180606.0,경기 남양주시,GS칼텍스,셀프,1595.0
A0006552,20180607.0,경기 남양주시,GS칼텍스,셀프,1595.0
A0000580,20180601.0,경기 남양주시,GS칼텍스,셀프,1589.0
A0000580,20180602.0,경기 남양주시,GS칼텍스,셀프,1589.0
A0000580,20180603.0,경기 남양주시,GS칼텍스,셀프,1589.0
A0000580,20180604.0,경기 남양주시,GS칼텍스,셀프,1589.0
A0000580,20180605.0,경기 남양주시,GS칼텍스,셀프,1589.0
A0000580,20180606.0,경기 남양주시,GS칼텍스,셀프,1589.0
A0000580,20180607.0,경기 남양주시,GS칼텍스,셀프,1589.0
A0006328,20180601.0,경기 남양주시,S-OIL,일반,1635.0
A0006328,20180602.0,경기 남양주시,S-OIL,일반,1635.0
A0006328,20180603.0,경기 남양주시,S-OIL,일반,1635.0
A0006328,20180604.0,경기 남양주시,S-OIL,일반,1635.0
A0006328,20180605.0,경기 남양주시,S-OIL,일반,1635.0
A0006328,20180606.0,경기 남양주시,S-OIL,일반,1635.0
A0006328,20180607.0,경기 남양주시,S-OIL,일반,1635.0
A0006719,20180601.0,경기 남양주시,NH-OIL,셀프,1575.0
A0006719,20180602.0,경기 남양주시,NH-OIL,셀프,1575.0
A0006719,20180603.0,경기 남양주시,NH-OIL,셀프,1575.0
A0006719,20180604.0,경기 남양주시,NH-OIL,셀프,1575.0
A0006719,20180605.0,경기 남양주시,NH-OIL,셀프,1575.0
A0006719,20180606.0,경기 남양주시,NH-OIL,셀프,1575.0
A0006719,20180607.0,경기 남양주시,NH-OIL,셀프,1575.0
A0004676,20180601.0,경기 남양주시,현대오일뱅크,셀프,1609.0
A0004676,20180602.0,경기 남양주시,현대오일뱅크,셀프,1609.0
A0004676,20180603.0,경기 남양주시,현대오일뱅크,셀프,1609.0
A0004676,20180604.0,경기 남양주시,현대오일뱅크,셀프,1619.0
A0004676,20180605.0,경기 남양주시,현대오일뱅크,셀프,1619.0
A0004676,20180606.0,경기 남양주시,현대오일뱅크,셀프,1619.0
A0004676,20180607.0,경기 남양주시,현대오일뱅크,셀프,1619.0
A0006439,20180601.0,경기 남양주시,현대오일뱅크,일반,1589.0
A0006439,20180602.0,경기 남양주시,현대오일뱅크,일반,1589.0
A0006439,20180603.0,경기 남양주시,현대오일뱅크,일반,1589.0
A0006439,20180604.0,경기 남양주시,현대오일뱅크,일반,1589.0
A0006439,20180605.0,경기 남양주시,현대오일뱅크,일반,1589.0
A0006439,20180606.0,경기 남양주시,현대오일뱅크,일반,1589.0
A0006439,20180607.0,경기 남양주시,현대오일뱅크,일반,1589.0
A0001062,20180601.0,경기 남양주시,SK에너지,일반,1599.0
A0001062,20180602.0,경기 남양주시,SK에너지,일반,1599.0
A0001062,20180603.0,경기 남양주시,SK에너지,일반,1599.0
A0001062,20180604.0,경기 남양주시,SK에너지,일반,1599.0
A0001062,20180605.0,경기 남양주시,SK에너지,일반,1599.0
A0001062,20180606.0,경기 남양주시,SK에너지,일반,1599.0
A0001062,20180607.0,경기 남양주시,SK에너지,일반,1599.0
A0006527,20180601.0,경기 남양주시,SK에너지,일반,1595.0
A0006527,20180602.0,경기 남양주시,SK에너지,일반,1595.0
A0006527,20180603.0,경기 남양주시,SK에너지,일반,1595.0
A0006527,20180604.0,경기 남양주시,SK에너지,일반,1595.0
A0006527,20180605.0,경기 남양주시,SK에너지,일반,1595.0
A0006527,20180606.0,경기 남양주시,SK에너지,일반,1595.0
A0006527,20180607.0,경기 남양주시,SK에너지,일반,1595.0
A0006624,20180601.0,경기 남양주시,SK에너지,일반,1595.0
A0006624,20180602.0,경기 남양주시,SK에너지,일반,1595.0
A0006624,20180603.0,경기 남양주시,SK에너지,일반,1595.0
A0006624,20180604.0,경기 남양주시,SK에너지,일반,1595.0
A0006624,20180605.0,경기 남양주시,SK에너지,일반,1595.0
A0006624,20180606.0,경기 남양주시,SK에너지,일반,1595.0
A0006624,20180607.0,경기 남양주시,SK에너지,일반,1595.0
A0006593,20180601.0,경기 남양주시,현대오일뱅크,일반,1597.0
A0006593,20180602.0,경기 남양주시,현대오일뱅크,일반,1597.0
A0006593,20180603.0,경기 남양주시,현대오일뱅크,일반,1597.0
A0006593,20180604.0,경기 남양주시,현대오일뱅크,일반,1597.0
A0006593,20180605.0,경기 남양주시,현대오일뱅크,일반,1597.0
A0006593,20180606.0,경기 남양주시,현대오일뱅크,일반,1597.0
A0006593,20180607.0,경기 남양주시,현대오일뱅크,일반,1597.0
A0006661,20180601.0,경기 남양주시,GS칼텍스,일반,1595.0
A0006661,20180602.0,경기 남양주시,GS칼텍스,일반,1595.0
A0006661,20180603.0,경기 남양주시,GS칼텍스,일반,1595.0
A0006661,20180604.0,경기 남양주시,GS칼텍스,일반,1595.0
A0006661,20180605.0,경기 남양주시,GS칼텍스,일반,1595.0
A0006661,20180606.0,경기 남양주시,GS칼텍스,일반,1595.0
A0006661,20180607.0,경기 남양주시,GS칼텍스,일반,1595.0
A0006529,20180601.0,경기 남양주시,SK에너지,셀프,1587.0
A0006529,20180602.0,경기 남양주시,SK에너지,셀프,1587.0
A0006529,20180603.0,경기 남양주시,SK에너지,셀프,1587.0
A0006529,20180604.0,경기 남양주시,SK에너지,셀프,1587.0
A0006529,20180605.0,경기 남양주시,SK에너지,셀프,1587.0
A0006529,20180606.0,경기 남양주시,SK에너지,셀프,1587.0
A0006529,20180607.0,경기 남양주시,SK에너지,셀프,1587.0
A0006354,20180601.0,경기 남양주시,S-OIL,셀프,1598.0
A0006354,20180602.0,경기 남양주시,S-OIL,셀프,1598.0
A0006354,20180603.0,경기 남양주시,S-OIL,셀프,1598.0
A0006354,20180604.0,경기 남양주시,S-OIL,셀프,1598.0
A0006354,20180605.0,경기 남양주시,S-OIL,셀프,1598.0
A0006354,20180606.0,경기 남양주시,S-OIL,셀프,1598.0
A0006354,20180607.0,경기 남양주시,S-OIL,셀프,1598.0
A0013164,20180601.0,경기 남양주시,현대오일뱅크,셀프,1585.0
A0013164,20180602.0,경기 남양주시,현대오일뱅크,셀프,1585.0
A0013164,20180603.0,경기 남양주시,현대오일뱅크,셀프,1585.0
A0013164,20180604.0,경기 남양주시,현대오일뱅크,셀프,1585.0
A0013164,20180605.0,경기 남양주시,현대오일뱅크,셀프,1585.0
A0013164,20180606.0,경기 남양주시,현대오일뱅크,셀프,1585.0
A0013164,20180607.0,경기 남양주시,현대오일뱅크,셀프,1585.0
A0033039,20180601.0,경기 남양주시,S-OIL,셀프,1599.0
A0033039,20180602.0,경기 남양주시,S-OIL,셀프,1599.0
A0033039,20180603.0,경기 남양주시,S-OIL,셀프,1599.0
A0033039,20180604.0,경기 남양주시,S-OIL,셀프,1599.0
A0033039,20180605.0,경기 남양주시,S-OIL,셀프,1599.0
A0033039,20180606.0,경기 남양주시,S-OIL,셀프,1599.0
A0033039,20180607.0,경기 남양주시,S-OIL,셀프,1599.0
A0000583,20180601.0,경기 남양주시,S-OIL,셀프,1678.0
A0000583,20180602.0,경기 남양주시,S-OIL,셀프,1678.0
A0000583,20180603.0,경기 남양주시,S-OIL,셀프,1678.0
A0000583,20180604.0,경기 남양주시,S-OIL,셀프,1678.0
A0000583,20180605.0,경기 남양주시,S-OIL,셀프,1678.0
A0000583,20180606.0,경기 남양주시,S-OIL,셀프,1678.0
A0000583,20180607.0,경기 남양주시,S-OIL,셀프,1678.0
A0006739,20180601.0,경기 남양주시,SK에너지,셀프,1608.0
A0006739,20180602.0,경기 남양주시,SK에너지,셀프,1608.0
A0006739,20180603.0,경기 남양주시,SK에너지,셀프,1608.0
A0006739,20180604.0,경기 남양주시,SK에너지,셀프,1608.0
A0006739,20180605.0,경기 남양주시,SK에너지,셀프,1608.0
A0006739,20180606.0,경기 남양주시,SK에너지,셀프,1608.0
A0006739,20180607.0,경기 남양주시,SK에너지,셀프,1598.0
A0006822,20180601.0,경기 남양주시,S-OIL,셀프,1598.0
A0006822,20180602.0,경기 남양주시,S-OIL,셀프,1598.0
A0006822,20180603.0,경기 남양주시,S-OIL,셀프,1598.0
A0006822,20180604.0,경기 남양주시,S-OIL,셀프,1598.0
A0006822,20180605.0,경기 남양주시,S-OIL,셀프,1598.0
A0006822,20180606.0,경기 남양주시,S-OIL,셀프,1598.0
A0006822,20180607.0,경기 남양주시,S-OIL,셀프,1598.0
A0006797,20180601.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006797,20180602.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006797,20180603.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006797,20180604.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006797,20180605.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006797,20180606.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006797,20180607.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006796,20180601.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006796,20180602.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006796,20180603.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006796,20180604.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006796,20180605.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006796,20180606.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006796,20180607.0,경기 남양주시,현대오일뱅크,셀프,1608.0
A0006787,20180601.0,경기 남양주시,SK에너지,셀프,1726.0
A0006787,20180602.0,경기 남양주시,SK에너지,셀프,1726.0
A0006787,20180603.0,경기 남양주시,SK에너지,셀프,1726.0
A0006787,20180604.0,경기 남양주시,SK에너지,셀프,1726.0
A0006787,20180605.0,경기 남양주시,SK에너지,셀프,1726.0
A0006787,20180606.0,경기 남양주시,SK에너지,셀프,1726.0
A0006787,20180607.0,경기 남양주시,SK에너지,셀프,1726.0
A0006505,20180601.0,경기 남양주시,SK에너지,셀프,1598.0
A0006505,20180602.0,경기 남양주시,SK에너지,셀프,1598.0
A0006505,20180603.0,경기 남양주시,SK에너지,셀프,1598.0
A0006505,20180604.0,경기 남양주시,SK에너지,셀프,1598.0
A0006505,20180605.0,경기 남양주시,SK에너지,셀프,1598.0
A0006505,20180606.0,경기 남양주시,SK에너지,셀프,1598.0
A0006505,20180607.0,경기 남양주시,SK에너지,셀프,1598.0
A0006592,20180601.0,경기 남양주시,SK에너지,일반,1589.0
A0006592,20180602.0,경기 남양주시,SK에너지,일반,1589.0
A0006592,20180603.0,경기 남양주시,SK에너지,일반,1589.0
A0006592,20180604.0,경기 남양주시,SK에너지,일반,1589.0
A0006592,20180605.0,경기 남양주시,SK에너지,일반,1589.0
A0006592,20180606.0,경기 남양주시,SK에너지,일반,1589.0
A0006592,20180607.0,경기 남양주시,SK에너지,일반,1589.0
A0011876,20180601.0,경기 동두천시,GS칼텍스,일반,1578.0
A0011876,20180602.0,경기 동두천시,GS칼텍스,일반,1578.0
A0011876,20180603.0,경기 동두천시,GS칼텍스,일반,1578.0
A0011876,20180604.0,경기 동두천시,GS칼텍스,일반,1578.0
A0011876,20180605.0,경기 동두천시,GS칼텍스,일반,1578.0
A0011876,20180606.0,경기 동두천시,GS칼텍스,일반,1578.0
A0011876,20180607.0,경기 동두천시,GS칼텍스,일반,1578.0
A0006671,20180601.0,경기 동두천시,GS칼텍스,일반,1598.0
A0006671,20180602.0,경기 동두천시,GS칼텍스,일반,1598.0
A0006671,20180603.0,경기 동두천시,GS칼텍스,일반,1598.0
A0006671,20180604.0,경기 동두천시,GS칼텍스,일반,1598.0
A0006671,20180605.0,경기 동두천시,GS칼텍스,일반,1598.0
A0006671,20180606.0,경기 동두천시,GS칼텍스,일반,1598.0
A0006671,20180607.0,경기 동두천시,GS칼텍스,일반,1598.0
A0004618,20180601.0,경기 동두천시,SK에너지,일반,1595.0
A0004618,20180602.0,경기 동두천시,SK에너지,일반,1595.0
A0004618,20180603.0,경기 동두천시,SK에너지,일반,1595.0
A0004618,20180604.0,경기 동두천시,SK에너지,일반,1595.0
A0004618,20180605.0,경기 동두천시,SK에너지,일반,1595.0
A0004618,20180606.0,경기 동두천시,SK에너지,일반,1595.0
A0004618,20180607.0,경기 동두천시,SK에너지,일반,1595.0
A0004964,20180601.0,경기 동두천시,GS칼텍스,일반,1638.0
A0004964,20180602.0,경기 동두천시,GS칼텍스,일반,1638.0
A0004964,20180603.0,경기 동두천시,GS칼텍스,일반,1638.0
A0004964,20180604.0,경기 동두천시,GS칼텍스,일반,1638.0
A0004964,20180605.0,경기 동두천시,GS칼텍스,일반,1638.0
A0004964,20180606.0,경기 동두천시,GS칼텍스,일반,1638.0
A0004964,20180607.0,경기 동두천시,GS칼텍스,일반,1638.0
A0010074,20180601.0,경기 동두천시,S-OIL,셀프,1595.0
A0010074,20180602.0,경기 동두천시,S-OIL,셀프,1595.0
A0010074,20180603.0,경기 동두천시,S-OIL,셀프,1595.0
A0010074,20180604.0,경기 동두천시,S-OIL,셀프,1595.0
A0010074,20180605.0,경기 동두천시,S-OIL,셀프,1595.0
A0010074,20180606.0,경기 동두천시,S-OIL,셀프,1595.0
A0010074,20180607.0,경기 동두천시,S-OIL,셀프,1595.0
A0011909,20180601.0,경기 동두천시,자가상표,일반,1585.0
A0011909,20180602.0,경기 동두천시,자가상표,일반,1585.0
A0011909,20180603.0,경기 동두천시,자가상표,일반,1585.0
A0011909,20180604.0,경기 동두천시,자가상표,일반,1585.0
A0011909,20180605.0,경기 동두천시,자가상표,일반,1585.0
A0011909,20180606.0,경기 동두천시,자가상표,일반,1585.0
A0011909,20180607.0,경기 동두천시,자가상표,일반,1585.0
A0004474,20180601.0,경기 동두천시,SK에너지,일반,1618.0
A0004474,20180602.0,경기 동두천시,SK에너지,일반,1618.0
A0004474,20180603.0,경기 동두천시,SK에너지,일반,1618.0
A0004474,20180604.0,경기 동두천시,SK에너지,일반,1618.0
A0004474,20180605.0,경기 동두천시,SK에너지,일반,1618.0
A0004474,20180606.0,경기 동두천시,SK에너지,일반,1618.0
A0004474,20180607.0,경기 동두천시,SK에너지,일반,1618.0
A0006959,20180601.0,경기 동두천시,S-OIL,일반,1627.0
A0006959,20180602.0,경기 동두천시,S-OIL,일반,1627.0
A0006959,20180603.0,경기 동두천시,S-OIL,일반,1627.0
A0006959,20180604.0,경기 동두천시,S-OIL,일반,1627.0
A0006959,20180605.0,경기 동두천시,S-OIL,일반,1627.0
A0006959,20180606.0,경기 동두천시,S-OIL,일반,1627.0
A0006959,20180607.0,경기 동두천시,S-OIL,일반,1627.0
A0004683,20180601.0,경기 동두천시,알뜰주유소,일반,1568.0
A0004683,20180602.0,경기 동두천시,알뜰주유소,일반,1568.0
A0004683,20180603.0,경기 동두천시,알뜰주유소,일반,1568.0
A0004683,20180604.0,경기 동두천시,알뜰주유소,일반,1578.0
A0004683,20180605.0,경기 동두천시,알뜰주유소,일반,1578.0
A0004683,20180606.0,경기 동두천시,알뜰주유소,일반,1578.0
A0004683,20180607.0,경기 동두천시,알뜰주유소,일반,1578.0
A0004281,20180601.0,경기 동두천시,현대오일뱅크,셀프,1598.0
A0004281,20180602.0,경기 동두천시,현대오일뱅크,셀프,1598.0
A0004281,20180603.0,경기 동두천시,현대오일뱅크,셀프,1598.0
A0004281,20180604.0,경기 동두천시,현대오일뱅크,셀프,1598.0
A0004281,20180605.0,경기 동두천시,현대오일뱅크,셀프,1598.0
A0004281,20180606.0,경기 동두천시,현대오일뱅크,셀프,1598.0
A0004281,20180607.0,경기 동두천시,현대오일뱅크,셀프,1598.0
A0011867,20180601.0,경기 동두천시,SK에너지,셀프,1557.0
A0011867,20180602.0,경기 동두천시,SK에너지,셀프,1557.0
A0011867,20180603.0,경기 동두천시,SK에너지,셀프,1557.0
A0011867,20180604.0,경기 동두천시,SK에너지,셀프,1557.0
A0011867,20180605.0,경기 동두천시,SK에너지,셀프,1557.0
A0011867,20180606.0,경기 동두천시,SK에너지,셀프,1557.0
A0011867,20180607.0,경기 동두천시,SK에너지,셀프,1557.0
A0004570,20180601.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0004570,20180602.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0004570,20180603.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0004570,20180604.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0004570,20180605.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0004570,20180606.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0004570,20180607.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0011886,20180601.0,경기 동두천시,GS칼텍스,일반,1589.0
A0011886,20180602.0,경기 동두천시,GS칼텍스,일반,1589.0
A0011886,20180603.0,경기 동두천시,GS칼텍스,일반,1589.0
A0011886,20180604.0,경기 동두천시,GS칼텍스,일반,1589.0
A0011886,20180605.0,경기 동두천시,GS칼텍스,일반,1589.0
A0011886,20180606.0,경기 동두천시,GS칼텍스,일반,1589.0
A0011886,20180607.0,경기 동두천시,GS칼텍스,일반,1589.0
A0004626,20180601.0,경기 동두천시,GS칼텍스,셀프,1598.0
A0004626,20180602.0,경기 동두천시,GS칼텍스,셀프,1598.0
A0004626,20180603.0,경기 동두천시,GS칼텍스,셀프,1598.0
A0004626,20180604.0,경기 동두천시,GS칼텍스,셀프,1598.0
A0004626,20180605.0,경기 동두천시,GS칼텍스,셀프,1598.0
A0004626,20180606.0,경기 동두천시,GS칼텍스,셀프,1598.0
A0004626,20180607.0,경기 동두천시,GS칼텍스,셀프,1598.0
A0004753,20180601.0,경기 동두천시,현대오일뱅크,셀프,1568.0
A0004753,20180602.0,경기 동두천시,현대오일뱅크,셀프,1568.0
A0004753,20180603.0,경기 동두천시,현대오일뱅크,셀프,1568.0
A0004753,20180604.0,경기 동두천시,현대오일뱅크,셀프,1568.0
A0004753,20180605.0,경기 동두천시,현대오일뱅크,셀프,1568.0
A0004753,20180606.0,경기 동두천시,현대오일뱅크,셀프,1568.0
A0004753,20180607.0,경기 동두천시,현대오일뱅크,셀프,1568.0
A0009752,20180601.0,경기 동두천시,GS칼텍스,일반,1629.0
A0009752,20180602.0,경기 동두천시,GS칼텍스,일반,1629.0
A0009752,20180604.0,경기 동두천시,GS칼텍스,일반,1629.0
A0009752,20180605.0,경기 동두천시,GS칼텍스,일반,1629.0
A0009752,20180606.0,경기 동두천시,GS칼텍스,일반,1629.0
A0009752,20180607.0,경기 동두천시,GS칼텍스,일반,1629.0
A0004772,20180601.0,경기 동두천시,SK에너지,셀프,1597.0
A0004772,20180602.0,경기 동두천시,SK에너지,셀프,1597.0
A0004772,20180603.0,경기 동두천시,SK에너지,셀프,1597.0
A0004772,20180604.0,경기 동두천시,SK에너지,셀프,1597.0
A0004772,20180605.0,경기 동두천시,SK에너지,셀프,1597.0
A0004772,20180606.0,경기 동두천시,SK에너지,셀프,1597.0
A0004772,20180607.0,경기 동두천시,SK에너지,셀프,1597.0
A0004633,20180601.0,경기 동두천시,S-OIL,일반,1619.0
A0004633,20180602.0,경기 동두천시,S-OIL,일반,1619.0
A0004633,20180603.0,경기 동두천시,S-OIL,일반,1619.0
A0004633,20180604.0,경기 동두천시,S-OIL,일반,1619.0
A0004633,20180605.0,경기 동두천시,S-OIL,일반,1619.0
A0004633,20180606.0,경기 동두천시,S-OIL,일반,1619.0
A0004633,20180607.0,경기 동두천시,S-OIL,일반,1619.0
A0004775,20180601.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0004775,20180602.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0004775,20180603.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0004775,20180604.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0004775,20180605.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0004775,20180606.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0004775,20180607.0,경기 동두천시,현대오일뱅크,일반,1589.0
A0004733,20180601.0,경기 동두천시,현대오일뱅크,셀프,1589.0
A0004733,20180602.0,경기 동두천시,현대오일뱅크,셀프,1589.0
A0004733,20180603.0,경기 동두천시,현대오일뱅크,셀프,1589.0
A0004733,20180604.0,경기 동두천시,현대오일뱅크,셀프,1589.0
A0004733,20180605.0,경기 동두천시,현대오일뱅크,셀프,1589.0
A0004733,20180606.0,경기 동두천시,현대오일뱅크,셀프,1589.0
A0004733,20180607.0,경기 동두천시,현대오일뱅크,셀프,1589.0
A0006092,20180601.0,경기 부천시,SK에너지,셀프,1597.0
A0006092,20180602.0,경기 부천시,SK에너지,셀프,1597.0
A0006092,20180603.0,경기 부천시,SK에너지,셀프,1597.0
A0006092,20180604.0,경기 부천시,SK에너지,셀프,1597.0
A0006092,20180605.0,경기 부천시,SK에너지,셀프,1597.0
A0006092,20180606.0,경기 부천시,SK에너지,셀프,1597.0
A0006092,20180607.0,경기 부천시,SK에너지,셀프,1597.0
A0006069,20180601.0,경기 부천시,GS칼텍스,셀프,1598.0
A0006069,20180602.0,경기 부천시,GS칼텍스,셀프,1598.0
A0006069,20180603.0,경기 부천시,GS칼텍스,셀프,1598.0
A0006069,20180604.0,경기 부천시,GS칼텍스,셀프,1598.0
A0006069,20180605.0,경기 부천시,GS칼텍스,셀프,1598.0
A0006069,20180606.0,경기 부천시,GS칼텍스,셀프,1598.0
A0006069,20180607.0,경기 부천시,GS칼텍스,셀프,1598.0
A0005907,20180601.0,경기 부천시,자가상표,셀프,1580.0
A0005907,20180602.0,경기 부천시,자가상표,셀프,1580.0
